,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,country,league,year,home_team_lname,home_team_sname,away_team_lname,away_team_sname
12295,10257,10257,2013/2014,24,2014-02-16,1536751,9885,8533,3,1,Italy,Italy Serie A,2014,Juventus,JUV,Chievo Verona,CHI
12296,10257,10257,2013/2014,24,2014-02-15,1536752,8535,8636,1,2,Italy,Italy Serie A,2014,Fiorentina,FIO,Inter,INT
12297,10257,10257,2013/2014,24,2014-02-16,1536753,8530,8543,3,1,Italy,Italy Serie A,2014,Catania,CAT,Lazio,LAZ
12298,10257,10257,2013/2014,24,2014-02-16,1536754,8529,8537,1,2,Italy,Italy Serie A,2014,Cagliari,CAG,Livorno,LIV
12299,10257,10257,2013/2014,24,2014-02-16,1536755,7943,9875,0,2,Italy,Italy Serie A,2014,Sassuolo,SAS,Napoli,NAP
12300,10257,10257,2013/2014,24,2014-02-16,1536756,8524,10167,0,4,Italy,Italy Serie A,2014,Atalanta,ATA,Parma,PAR
12301,10257,10257,2013/2014,24,2014-02-16,1536757,8686,9882,3,0,Italy,Italy Serie A,2014,Roma,ROM,Sampdoria,SAM
12302,10257,10257,2013/2014,24,2014-02-17,1536758,9876,9804,1,3,Italy,Italy Serie A,2014,Hellas Verona,VER,Torino,TOR
12303,10257,10257,2013/2014,24,2014-02-16,1536759,10233,8600,3,3,Italy,Italy Serie A,2014,Genoa,GEN,Udinese,UDI
12304,10257,10257,2013/2014,25,2014-02-23,1536760,8600,8524,1,1,Italy,Italy Serie A,2014,Udinese,UDI,Atalanta,ATA
12305,10257,10257,2013/2014,25,2014-02-23,1536761,8636,8529,1,1,Italy,Italy Serie A,2014,Inter,INT,Cagliari,CAG
12306,10257,10257,2013/2014,25,2014-02-23,1536762,8533,8530,2,0,Italy,Italy Serie A,2014,Chievo Verona,CHI,Catania,CAT
12307,10257,10257,2013/2014,25,2014-02-24,1536763,10167,8535,2,2,Italy,Italy Serie A,2014,Parma,PAR,Fiorentina,FIO
12308,10257,10257,2013/2014,25,2014-02-24,1536764,9875,10233,1,1,Italy,Italy Serie A,2014,Napoli,NAP,Genoa,GEN
12309,10257,10257,2013/2014,25,2014-02-23,1536765,8537,9876,2,3,Italy,Italy Serie A,2014,Livorno,LIV,Hellas Verona,VER
12310,10257,10257,2013/2014,25,2014-02-23,1536766,9882,8564,0,2,Italy,Italy Serie A,2014,Sampdoria,SAM,Milan,ACM
12311,10257,10257,2013/2014,25,2014-02-22,1536767,9857,8686,0,1,Italy,Italy Serie A,2014,Bologna,BOL,Roma,ROM
12312,10257,10257,2013/2014,25,2014-02-23,1536768,8543,7943,3,2,Italy,Italy Serie A,2014,Lazio,LAZ,Sassuolo,SAS
12313,10257,10257,2013/2014,25,2014-02-23,1536769,9885,9804,1,0,Italy,Italy Serie A,2014,Juventus,JUV,Torino,TOR
12314,10257,10257,2013/2014,26,2014-03-02,1536770,9876,9857,0,0,Italy,Italy Serie A,2014,Hellas Verona,VER,Bologna,BOL
12315,10257,10257,2013/2014,26,2014-03-02,1536771,10233,8530,2,0,Italy,Italy Serie A,2014,Genoa,GEN,Catania,CAT
12316,10257,10257,2013/2014,26,2014-03-02,1536772,8524,8533,2,1,Italy,Italy Serie A,2014,Atalanta,ATA,Chievo Verona,CHI
12317,10257,10257,2013/2014,26,2014-03-01,1536773,8686,8636,0,0,Italy,Italy Serie A,2014,Roma,ROM,Inter,INT
12318,10257,10257,2013/2014,26,2014-03-02,1536774,8564,9885,0,2,Italy,Italy Serie A,2014,Milan,ACM,Juventus,JUV
12319,10257,10257,2013/2014,26,2014-03-02,1536775,8535,8543,0,1,Italy,Italy Serie A,2014,Fiorentina,FIO,Lazio,LAZ
12320,10257,10257,2013/2014,26,2014-03-02,1536776,8537,9875,1,1,Italy,Italy Serie A,2014,Livorno,LIV,Napoli,NAP
12321,10257,10257,2013/2014,26,2014-03-02,1536777,7943,10167,0,1,Italy,Italy Serie A,2014,Sassuolo,SAS,Parma,PAR
12322,10257,10257,2013/2014,26,2014-03-02,1536778,9804,9882,0,2,Italy,Italy Serie A,2014,Torino,TOR,Sampdoria,SAM
12323,10257,10257,2013/2014,26,2014-03-02,1536779,8529,8600,3,0,Italy,Italy Serie A,2014,Cagliari,CAG,Udinese,UDI
12324,10257,10257,2013/2014,27,2014-03-09,1536780,8543,8524,0,1,Italy,Italy Serie A,2014,Lazio,LAZ,Atalanta,ATA
12325,10257,10257,2013/2014,27,2014-03-08,1536781,8530,8529,1,1,Italy,Italy Serie A,2014,Catania,CAT,Cagliari,CAG
12326,10257,10257,2013/2014,27,2014-03-09,1536782,9885,8535,1,0,Italy,Italy Serie A,2014,Juventus,JUV,Fiorentina,FIO
12327,10257,10257,2013/2014,27,2014-03-09,1536783,8533,10233,2,1,Italy,Italy Serie A,2014,Chievo Verona,CHI,Genoa,GEN
12328,10257,10257,2013/2014,27,2014-03-09,1536784,10167,9876,2,0,Italy,Italy Serie A,2014,Parma,PAR,Hellas Verona,VER
12329,10257,10257,2013/2014,27,2014-03-09,1536785,9882,8537,4,2,Italy,Italy Serie A,2014,Sampdoria,SAM,Livorno,LIV
12330,10257,10257,2013/2014,27,2014-03-08,1536786,8600,8564,1,0,Italy,Italy Serie A,2014,Udinese,UDI,Milan,ACM
12331,10257,10257,2013/2014,27,2014-03-09,1536787,9875,8686,1,0,Italy,Italy Serie A,2014,Napoli,NAP,Roma,ROM
12332,10257,10257,2013/2014,27,2014-03-09,1536788,9857,7943,0,0,Italy,Italy Serie A,2014,Bologna,BOL,Sassuolo,SAS
12333,10257,10257,2013/2014,27,2014-03-09,1536789,8636,9804,1,0,Italy,Italy Serie A,2014,Inter,INT,Torino,TOR
12334,10257,10257,2013/2014,28,2014-03-16,1536790,8537,9857,2,1,Italy,Italy Serie A,2014,Livorno,LIV,Bologna,BOL
12335,10257,10257,2013/2014,28,2014-03-16,1536791,7943,8530,3,1,Italy,Italy Serie A,2014,Sassuolo,SAS,Catania,CAT
12336,10257,10257,2013/2014,28,2014-03-16,1536792,8535,8533,3,1,Italy,Italy Serie A,2014,Fiorentina,FIO,Chievo Verona,CHI
12337,10257,10257,2013/2014,28,2014-03-15,1536793,9876,8636,0,2,Italy,Italy Serie A,2014,Hellas Verona,VER,Inter,INT
12338,10257,10257,2013/2014,28,2014-03-16,1536794,10233,9885,0,1,Italy,Italy Serie A,2014,Genoa,GEN,Juventus,JUV
12339,10257,10257,2013/2014,28,2014-03-16,1536795,8529,8543,0,2,Italy,Italy Serie A,2014,Cagliari,CAG,Lazio,LAZ
12340,10257,10257,2013/2014,28,2014-03-17,1536796,9804,9875,0,1,Italy,Italy Serie A,2014,Torino,TOR,Napoli,NAP
12341,10257,10257,2013/2014,28,2014-03-16,1536797,8564,10167,2,4,Italy,Italy Serie A,2014,Milan,ACM,Parma,PAR
12342,10257,10257,2013/2014,28,2014-03-16,1536798,8524,9882,3,0,Italy,Italy Serie A,2014,Atalanta,ATA,Sampdoria,SAM
12343,10257,10257,2013/2014,28,2014-03-17,1536799,8686,8600,3,2,Italy,Italy Serie A,2014,Roma,ROM,Udinese,UDI
12344,10257,10257,2013/2014,29,2014-03-23,1536800,8636,8524,1,2,Italy,Italy Serie A,2014,Inter,INT,Atalanta,ATA
12345,10257,10257,2013/2014,29,2014-03-23,1536801,9857,8529,1,0,Italy,Italy Serie A,2014,Bologna,BOL,Cagliari,CAG
12346,10257,10257,2013/2014,29,2014-03-23,1536802,9875,8535,0,1,Italy,Italy Serie A,2014,Napoli,NAP,Fiorentina,FIO
12347,10257,10257,2013/2014,29,2014-03-23,1536803,10167,10233,1,1,Italy,Italy Serie A,2014,Parma,PAR,Genoa,GEN
12348,10257,10257,2013/2014,29,2014-03-23,1536804,9882,9876,5,0,Italy,Italy Serie A,2014,Sampdoria,SAM,Hellas Verona,VER
12349,10257,10257,2013/2014,29,2014-03-23,1536805,8530,9885,0,1,Italy,Italy Serie A,2014,Catania,CAT,Juventus,JUV
12350,10257,10257,2013/2014,29,2014-03-22,1536806,9804,8537,3,1,Italy,Italy Serie A,2014,Torino,TOR,Livorno,LIV
12351,10257,10257,2013/2014,29,2014-03-23,1536807,8543,8564,1,1,Italy,Italy Serie A,2014,Lazio,LAZ,Milan,ACM
12352,10257,10257,2013/2014,29,2014-03-22,1536808,8533,8686,0,2,Italy,Italy Serie A,2014,Chievo Verona,CHI,Roma,ROM
12353,10257,10257,2013/2014,29,2014-03-23,1536809,8600,7943,1,0,Italy,Italy Serie A,2014,Udinese,UDI,Sassuolo,SAS
12354,10257,10257,2013/2014,3,2013-09-15,1536540,8535,8529,1,1,Italy,Italy Serie A,2013,Fiorentina,FIO,Cagliari,CAG
12355,10257,10257,2013/2014,3,2013-09-15,1536541,9876,7943,2,0,Italy,Italy Serie A,2013,Hellas Verona,VER,Sassuolo,SAS
12356,10257,10257,2013/2014,3,2013-09-14,1536542,8636,9885,1,1,Italy,Italy Serie A,2013,Inter,INT,Juventus,JUV
12357,10257,10257,2013/2014,3,2013-09-15,1536543,8543,8533,3,0,Italy,Italy Serie A,2013,Lazio,LAZ,Chievo Verona,CHI
12358,10257,10257,2013/2014,3,2013-09-15,1536544,8537,8530,2,0,Italy,Italy Serie A,2013,Livorno,LIV,Catania,CAT
12359,10257,10257,2013/2014,3,2013-09-14,1536545,9875,8524,2,0,Italy,Italy Serie A,2013,Napoli,NAP,Atalanta,ATA
12360,10257,10257,2013/2014,3,2013-09-16,1536546,10167,8686,1,3,Italy,Italy Serie A,2013,Parma,PAR,Roma,ROM
12361,10257,10257,2013/2014,3,2013-09-15,1536547,9882,10233,0,3,Italy,Italy Serie A,2013,Sampdoria,SAM,Genoa,GEN
12362,10257,10257,2013/2014,3,2013-09-14,1536548,9804,8564,2,2,Italy,Italy Serie A,2013,Torino,TOR,Milan,ACM
12363,10257,10257,2013/2014,3,2013-09-15,1536549,8600,9857,1,1,Italy,Italy Serie A,2013,Udinese,UDI,Bologna,BOL
12364,10257,10257,2013/2014,30,2014-03-26,1536810,8533,9857,3,0,Italy,Italy Serie A,2014,Chievo Verona,CHI,Bologna,BOL
12365,10257,10257,2013/2014,30,2014-03-26,1536811,8529,9876,1,0,Italy,Italy Serie A,2014,Cagliari,CAG,Hellas Verona,VER
12366,10257,10257,2013/2014,30,2014-03-26,1536812,10233,8543,2,0,Italy,Italy Serie A,2014,Genoa,GEN,Lazio,LAZ
12367,10257,10257,2013/2014,30,2014-03-26,1536813,8524,8537,2,0,Italy,Italy Serie A,2014,Atalanta,ATA,Livorno,LIV
12368,10257,10257,2013/2014,30,2014-03-26,1536814,8535,8564,0,2,Italy,Italy Serie A,2014,Fiorentina,FIO,Milan,ACM
12369,10257,10257,2013/2014,30,2014-03-26,1536815,8530,9875,2,4,Italy,Italy Serie A,2014,Catania,CAT,Napoli,NAP
12370,10257,10257,2013/2014,30,2014-03-26,1536816,9885,10167,2,1,Italy,Italy Serie A,2014,Juventus,JUV,Parma,PAR
12371,10257,10257,2013/2014,30,2014-03-26,1536817,7943,9882,1,2,Italy,Italy Serie A,2014,Sassuolo,SAS,Sampdoria,SAM
12372,10257,10257,2013/2014,30,2014-03-25,1536818,8686,9804,2,1,Italy,Italy Serie A,2014,Roma,ROM,Torino,TOR
12373,10257,10257,2013/2014,30,2014-03-27,1536819,8636,8600,0,0,Italy,Italy Serie A,2014,Inter,INT,Udinese,UDI
12374,10257,10257,2013/2014,31,2014-03-29,1536820,9857,8524,0,2,Italy,Italy Serie A,2014,Bologna,BOL,Atalanta,ATA
12375,10257,10257,2013/2014,31,2014-03-30,1536821,9804,8529,2,1,Italy,Italy Serie A,2014,Torino,TOR,Cagliari,CAG
12376,10257,10257,2013/2014,31,2014-03-31,1536822,8600,8530,1,0,Italy,Italy Serie A,2014,Udinese,UDI,Catania,CAT
12377,10257,10257,2013/2014,31,2014-03-29,1536823,8564,8533,3,0,Italy,Italy Serie A,2014,Milan,ACM,Chievo Verona,CHI
12378,10257,10257,2013/2014,31,2014-03-30,1536824,9882,8535,0,0,Italy,Italy Serie A,2014,Sampdoria,SAM,Fiorentina,FIO
12379,10257,10257,2013/2014,31,2014-03-30,1536825,9876,10233,3,0,Italy,Italy Serie A,2014,Hellas Verona,VER,Genoa,GEN
12380,10257,10257,2013/2014,31,2014-03-31,1536826,8537,8636,2,2,Italy,Italy Serie A,2014,Livorno,LIV,Inter,INT
12381,10257,10257,2013/2014,31,2014-03-30,1536827,9875,9885,2,0,Italy,Italy Serie A,2014,Napoli,NAP,Juventus,JUV
12382,10257,10257,2013/2014,31,2014-03-30,1536828,8543,10167,3,2,Italy,Italy Serie A,2014,Lazio,LAZ,Parma,PAR
12383,10257,10257,2013/2014,31,2014-03-30,1536829,7943,8686,0,2,Italy,Italy Serie A,2014,Sassuolo,SAS,Roma,ROM
12384,10257,10257,2013/2014,32,2014-04-05,1536830,8636,9857,2,2,Italy,Italy Serie A,2014,Inter,INT,Bologna,BOL
12385,10257,10257,2013/2014,32,2014-04-05,1536831,8533,9876,0,1,Italy,Italy Serie A,2014,Chievo Verona,CHI,Hellas Verona,VER
12386,10257,10257,2013/2014,32,2014-04-07,1536832,9885,8537,2,0,Italy,Italy Serie A,2014,Juventus,JUV,Livorno,LIV
12387,10257,10257,2013/2014,32,2014-04-07,1536833,10233,8564,1,2,Italy,Italy Serie A,2014,Genoa,GEN,Milan,ACM
12388,10257,10257,2013/2014,32,2014-04-06,1536834,10167,9875,1,0,Italy,Italy Serie A,2014,Parma,PAR,Napoli,NAP
12389,10257,10257,2013/2014,32,2014-04-06,1536835,8529,8686,1,3,Italy,Italy Serie A,2014,Cagliari,CAG,Roma,ROM
12390,10257,10257,2013/2014,32,2014-04-06,1536836,8543,9882,2,0,Italy,Italy Serie A,2014,Lazio,LAZ,Sampdoria,SAM
12391,10257,10257,2013/2014,32,2014-04-06,1536837,8524,7943,0,2,Italy,Italy Serie A,2014,Atalanta,ATA,Sassuolo,SAS
12392,10257,10257,2013/2014,32,2014-04-06,1536838,8530,9804,1,2,Italy,Italy Serie A,2014,Catania,CAT,Torino,TOR
12393,10257,10257,2013/2014,32,2014-04-06,1536839,8535,8600,2,1,Italy,Italy Serie A,2014,Fiorentina,FIO,Udinese,UDI
12394,10257,10257,2013/2014,33,2014-04-12,1536840,8686,8524,3,1,Italy,Italy Serie A,2014,Roma,ROM,Atalanta,ATA
12395,10257,10257,2013/2014,33,2014-04-12,1536841,7943,8529,1,1,Italy,Italy Serie A,2014,Sassuolo,SAS,Cagliari,CAG
12396,10257,10257,2013/2014,33,2014-04-13,1536842,8564,8530,1,0,Italy,Italy Serie A,2014,Milan,ACM,Catania,CAT
12397,10257,10257,2013/2014,33,2014-04-13,1536843,8537,8533,2,4,Italy,Italy Serie A,2014,Livorno,LIV,Chievo Verona,CHI
12398,10257,10257,2013/2014,33,2014-04-13,1536844,9876,8535,3,5,Italy,Italy Serie A,2014,Hellas Verona,VER,Fiorentina,FIO
12399,10257,10257,2013/2014,33,2014-04-13,1536845,9804,10233,2,1,Italy,Italy Serie A,2014,Torino,TOR,Genoa,GEN
12400,10257,10257,2013/2014,33,2014-04-13,1536846,9882,8636,0,4,Italy,Italy Serie A,2014,Sampdoria,SAM,Inter,INT
12401,10257,10257,2013/2014,33,2014-04-14,1536847,8600,9885,0,2,Italy,Italy Serie A,2014,Udinese,UDI,Juventus,JUV
12402,10257,10257,2013/2014,33,2014-04-13,1536848,9875,8543,4,2,Italy,Italy Serie A,2014,Napoli,NAP,Lazio,LAZ
12403,10257,10257,2013/2014,33,2014-04-13,1536849,9857,10167,1,1,Italy,Italy Serie A,2014,Bologna,BOL,Parma,PAR
12404,10257,10257,2013/2014,34,2014-04-19,1536850,9885,9857,1,0,Italy,Italy Serie A,2014,Juventus,JUV,Bologna,BOL
12405,10257,10257,2013/2014,34,2014-04-19,1536851,10233,8529,1,2,Italy,Italy Serie A,2014,Genoa,GEN,Cagliari,CAG
12406,10257,10257,2013/2014,34,2014-04-19,1536852,8524,9876,1,2,Italy,Italy Serie A,2014,Atalanta,ATA,Hellas Verona,VER
12407,10257,10257,2013/2014,34,2014-04-19,1536853,10167,8636,0,2,Italy,Italy Serie A,2014,Parma,PAR,Inter,INT
12408,10257,10257,2013/2014,34,2014-04-19,1536854,8564,8537,3,0,Italy,Italy Serie A,2014,Milan,ACM,Livorno,LIV
12409,10257,10257,2013/2014,34,2014-04-19,1536855,8600,9875,1,1,Italy,Italy Serie A,2014,Udinese,UDI,Napoli,NAP
12410,10257,10257,2013/2014,34,2014-04-19,1536856,8535,8686,0,1,Italy,Italy Serie A,2014,Fiorentina,FIO,Roma,ROM
12411,10257,10257,2013/2014,34,2014-04-19,1536857,8530,9882,2,1,Italy,Italy Serie A,2014,Catania,CAT,Sampdoria,SAM
12412,10257,10257,2013/2014,34,2014-04-19,1536858,8533,7943,0,1,Italy,Italy Serie A,2014,Chievo Verona,CHI,Sassuolo,SAS
12413,10257,10257,2013/2014,34,2014-04-19,1536859,8543,9804,3,3,Italy,Italy Serie A,2014,Lazio,LAZ,Torino,TOR
12414,10257,10257,2013/2014,35,2014-04-27,1536860,9876,8530,4,0,Italy,Italy Serie A,2014,Hellas Verona,VER,Catania,CAT
12415,10257,10257,2013/2014,35,2014-04-27,1536861,9882,8533,2,1,Italy,Italy Serie A,2014,Sampdoria,SAM,Chievo Verona,CHI
12416,10257,10257,2013/2014,35,2014-04-26,1536862,9857,8535,0,3,Italy,Italy Serie A,2014,Bologna,BOL,Fiorentina,FIO
12417,10257,10257,2013/2014,35,2014-04-27,1536863,8524,10233,1,1,Italy,Italy Serie A,2014,Atalanta,ATA,Genoa,GEN
12418,10257,10257,2013/2014,35,2014-04-28,1536864,7943,9885,1,3,Italy,Italy Serie A,2014,Sassuolo,SAS,Juventus,JUV
12419,10257,10257,2013/2014,35,2014-04-27,1536865,8537,8543,0,2,Italy,Italy Serie A,2014,Livorno,LIV,Lazio,LAZ
12420,10257,10257,2013/2014,35,2014-04-25,1536866,8686,8564,2,0,Italy,Italy Serie A,2014,Roma,ROM,Milan,ACM
12421,10257,10257,2013/2014,35,2014-04-26,1536867,8636,9875,0,0,Italy,Italy Serie A,2014,Inter,INT,Napoli,NAP
12422,10257,10257,2013/2014,35,2014-04-27,1536868,8529,10167,1,0,Italy,Italy Serie A,2014,Cagliari,CAG,Parma,PAR
12423,10257,10257,2013/2014,35,2014-04-27,1536869,9804,8600,2,0,Italy,Italy Serie A,2014,Torino,TOR,Udinese,UDI
12424,10257,10257,2013/2014,36,2014-05-05,1536870,9885,8524,1,0,Italy,Italy Serie A,2014,Juventus,JUV,Atalanta,ATA
12425,10257,10257,2013/2014,36,2014-05-04,1536871,10233,9857,0,0,Italy,Italy Serie A,2014,Genoa,GEN,Bologna,BOL
12426,10257,10257,2013/2014,36,2014-05-06,1536872,9875,8529,3,0,Italy,Italy Serie A,2014,Napoli,NAP,Cagliari,CAG
12427,10257,10257,2013/2014,36,2014-05-05,1536873,8543,9876,3,3,Italy,Italy Serie A,2014,Lazio,LAZ,Hellas Verona,VER
12428,10257,10257,2013/2014,36,2014-05-04,1536874,8564,8636,1,0,Italy,Italy Serie A,2014,Milan,ACM,Inter,INT
12429,10257,10257,2013/2014,36,2014-05-04,1536875,8600,8537,5,3,Italy,Italy Serie A,2014,Udinese,UDI,Livorno,LIV
12430,10257,10257,2013/2014,36,2014-05-04,1536876,8530,8686,4,1,Italy,Italy Serie A,2014,Catania,CAT,Roma,ROM
12431,10257,10257,2013/2014,36,2014-05-04,1536877,10167,9882,2,0,Italy,Italy Serie A,2014,Parma,PAR,Sampdoria,SAM
12432,10257,10257,2013/2014,36,2014-05-06,1536878,8535,7943,3,4,Italy,Italy Serie A,2014,Fiorentina,FIO,Sassuolo,SAS
12433,10257,10257,2013/2014,36,2014-05-04,1536879,8533,9804,0,1,Italy,Italy Serie A,2014,Chievo Verona,CHI,Torino,TOR
12434,10257,10257,2013/2014,37,2014-05-11,1536880,9857,8530,1,2,Italy,Italy Serie A,2014,Bologna,BOL,Catania,CAT
12435,10257,10257,2013/2014,37,2014-05-11,1536881,8529,8533,0,1,Italy,Italy Serie A,2014,Cagliari,CAG,Chievo Verona,CHI
12436,10257,10257,2013/2014,37,2014-05-11,1536882,8537,8535,0,1,Italy,Italy Serie A,2014,Livorno,LIV,Fiorentina,FIO
12437,10257,10257,2013/2014,37,2014-05-11,1536883,7943,10233,4,2,Italy,Italy Serie A,2014,Sassuolo,SAS,Genoa,GEN
12438,10257,10257,2013/2014,37,2014-05-11,1536884,8686,9885,0,1,Italy,Italy Serie A,2014,Roma,ROM,Juventus,JUV
12439,10257,10257,2013/2014,37,2014-05-10,1536885,8636,8543,4,1,Italy,Italy Serie A,2014,Inter,INT,Lazio,LAZ
12440,10257,10257,2013/2014,37,2014-05-11,1536886,8524,8564,2,1,Italy,Italy Serie A,2014,Atalanta,ATA,Milan,ACM
12441,10257,10257,2013/2014,37,2014-05-11,1536887,9882,9875,2,5,Italy,Italy Serie A,2014,Sampdoria,SAM,Napoli,NAP
12442,10257,10257,2013/2014,37,2014-05-11,1536888,9804,10167,1,1,Italy,Italy Serie A,2014,Torino,TOR,Parma,PAR
12443,10257,10257,2013/2014,37,2014-05-10,1536889,9876,8600,2,2,Italy,Italy Serie A,2014,Hellas Verona,VER,Udinese,UDI
12444,10257,10257,2013/2014,38,2014-05-18,1536890,8530,8524,2,1,Italy,Italy Serie A,2014,Catania,CAT,Atalanta,ATA
12445,10257,10257,2013/2014,38,2014-05-18,1536891,8543,9857,1,0,Italy,Italy Serie A,2014,Lazio,LAZ,Bologna,BOL
12446,10257,10257,2013/2014,38,2014-05-18,1536892,9885,8529,3,0,Italy,Italy Serie A,2014,Juventus,JUV,Cagliari,CAG
12447,10257,10257,2013/2014,38,2014-05-18,1536893,9875,9876,5,1,Italy,Italy Serie A,2014,Napoli,NAP,Hellas Verona,VER
12448,10257,10257,2013/2014,38,2014-05-18,1536894,8533,8636,2,1,Italy,Italy Serie A,2014,Chievo Verona,CHI,Inter,INT
12449,10257,10257,2013/2014,38,2014-05-18,1536895,10167,8537,2,0,Italy,Italy Serie A,2014,Parma,PAR,Livorno,LIV
12450,10257,10257,2013/2014,38,2014-05-18,1536896,10233,8686,1,0,Italy,Italy Serie A,2014,Genoa,GEN,Roma,ROM
12451,10257,10257,2013/2014,38,2014-05-17,1536897,8600,9882,3,3,Italy,Italy Serie A,2014,Udinese,UDI,Sampdoria,SAM
12452,10257,10257,2013/2014,38,2014-05-18,1536898,8564,7943,2,1,Italy,Italy Serie A,2014,Milan,ACM,Sassuolo,SAS
12453,10257,10257,2013/2014,38,2014-05-18,1536899,8535,9804,2,2,Italy,Italy Serie A,2014,Fiorentina,FIO,Torino,TOR
12454,10257,10257,2013/2014,4,2013-09-22,1536550,8524,8535,0,2,Italy,Italy Serie A,2013,Atalanta,ATA,Fiorentina,FIO
12455,10257,10257,2013/2014,4,2013-09-22,1536551,9857,9804,1,2,Italy,Italy Serie A,2013,Bologna,BOL,Torino,TOR
12456,10257,10257,2013/2014,4,2013-09-21,1536552,8529,9882,2,2,Italy,Italy Serie A,2013,Cagliari,CAG,Sampdoria,SAM
12457,10257,10257,2013/2014,4,2013-09-22,1536553,8530,10167,0,0,Italy,Italy Serie A,2013,Catania,CAT,Parma,PAR
12458,10257,10257,2013/2014,4,2013-09-21,1536554,8533,8600,2,1,Italy,Italy Serie A,2013,Chievo Verona,CHI,Udinese,UDI
12459,10257,10257,2013/2014,4,2013-09-21,1536555,10233,8537,0,0,Italy,Italy Serie A,2013,Genoa,GEN,Livorno,LIV
12460,10257,10257,2013/2014,4,2013-09-22,1536556,9885,9876,2,1,Italy,Italy Serie A,2013,Juventus,JUV,Hellas Verona,VER
12461,10257,10257,2013/2014,4,2013-09-22,1536557,8564,9875,1,2,Italy,Italy Serie A,2013,Milan,ACM,Napoli,NAP
12462,10257,10257,2013/2014,4,2013-09-22,1536558,8686,8543,2,0,Italy,Italy Serie A,2013,Roma,ROM,Lazio,LAZ
12463,10257,10257,2013/2014,4,2013-09-22,1536559,7943,8636,0,7,Italy,Italy Serie A,2013,Sassuolo,SAS,Inter,INT
12464,10257,10257,2013/2014,5,2013-09-25,1536560,9857,8564,3,3,Italy,Italy Serie A,2013,Bologna,BOL,Milan,ACM
12465,10257,10257,2013/2014,5,2013-09-25,1536561,8533,9885,1,2,Italy,Italy Serie A,2013,Chievo Verona,CHI,Juventus,JUV
12466,10257,10257,2013/2014,5,2013-09-26,1536562,8636,8535,2,1,Italy,Italy Serie A,2013,Inter,INT,Fiorentina,FIO
12467,10257,10257,2013/2014,5,2013-09-25,1536563,8543,8530,3,1,Italy,Italy Serie A,2013,Lazio,LAZ,Catania,CAT
12468,10257,10257,2013/2014,5,2013-09-25,1536564,8537,8529,1,1,Italy,Italy Serie A,2013,Livorno,LIV,Cagliari,CAG
12469,10257,10257,2013/2014,5,2013-09-25,1536565,9875,7943,1,1,Italy,Italy Serie A,2013,Napoli,NAP,Sassuolo,SAS
12470,10257,10257,2013/2014,5,2013-09-25,1536566,10167,8524,4,3,Italy,Italy Serie A,2013,Parma,PAR,Atalanta,ATA
12471,10257,10257,2013/2014,5,2013-09-25,1536567,9882,8686,0,2,Italy,Italy Serie A,2013,Sampdoria,SAM,Roma,ROM
12472,10257,10257,2013/2014,5,2013-09-25,1536568,9804,9876,2,2,Italy,Italy Serie A,2013,Torino,TOR,Hellas Verona,VER
12473,10257,10257,2013/2014,5,2013-09-24,1536569,8600,10233,1,0,Italy,Italy Serie A,2013,Udinese,UDI,Genoa,GEN
12474,10257,10257,2013/2014,6,2013-09-29,1536570,8524,8600,2,0,Italy,Italy Serie A,2013,Atalanta,ATA,Udinese,UDI
12475,10257,10257,2013/2014,6,2013-09-29,1536571,8529,8636,1,1,Italy,Italy Serie A,2013,Cagliari,CAG,Inter,INT
12476,10257,10257,2013/2014,6,2013-09-29,1536572,8530,8533,2,0,Italy,Italy Serie A,2013,Catania,CAT,Chievo Verona,CHI
12477,10257,10257,2013/2014,6,2013-09-30,1536573,8535,10167,2,2,Italy,Italy Serie A,2013,Fiorentina,FIO,Parma,PAR
12478,10257,10257,2013/2014,6,2013-09-28,1536574,10233,9875,0,2,Italy,Italy Serie A,2013,Genoa,GEN,Napoli,NAP
12479,10257,10257,2013/2014,6,2013-09-29,1536575,9876,8537,2,1,Italy,Italy Serie A,2013,Hellas Verona,VER,Livorno,LIV
12480,10257,10257,2013/2014,6,2013-09-28,1536576,8564,9882,1,0,Italy,Italy Serie A,2013,Milan,ACM,Sampdoria,SAM
12481,10257,10257,2013/2014,6,2013-09-29,1536577,8686,9857,5,0,Italy,Italy Serie A,2013,Roma,ROM,Bologna,BOL
12482,10257,10257,2013/2014,6,2013-09-29,1536578,7943,8543,2,2,Italy,Italy Serie A,2013,Sassuolo,SAS,Lazio,LAZ
12483,10257,10257,2013/2014,6,2013-09-29,1536579,9804,9885,0,1,Italy,Italy Serie A,2013,Torino,TOR,Juventus,JUV
12484,10257,10257,2013/2014,7,2013-10-06,1536580,9857,9876,1,4,Italy,Italy Serie A,2013,Bologna,BOL,Hellas Verona,VER
12485,10257,10257,2013/2014,7,2013-10-06,1536581,8530,10233,1,1,Italy,Italy Serie A,2013,Catania,CAT,Genoa,GEN
12486,10257,10257,2013/2014,7,2013-10-05,1536582,8533,8524,0,1,Italy,Italy Serie A,2013,Chievo Verona,CHI,Atalanta,ATA
12487,10257,10257,2013/2014,7,2013-10-05,1536583,8636,8686,0,3,Italy,Italy Serie A,2013,Inter,INT,Roma,ROM
12488,10257,10257,2013/2014,7,2013-10-06,1536584,9885,8564,3,2,Italy,Italy Serie A,2013,Juventus,JUV,Milan,ACM
